run,model,episode,reward,flag
1,1100,45,1567.0,False
1,1100,46,1026.0,False
1,1100,47,1056.0,False
1,1100,48,1331.0,False
1,1100,49,636.0,False
1,1100,50,1028.0,False
1,1100,51,247.0,False
1,1100,52,742.0,False
1,1100,53,774.0,False
1,1100,54,610.0,False
1,1100,55,795.0,False
1,1100,56,770.0,False
1,1100,57,783.0,False
1,1100,58,612.0,False
1,1100,59,744.0,False
1,1100,60,1320.0,False
1,1100,61,1042.0,False
1,1100,62,1031.0,False
1,1100,63,1010.0,False
1,1100,64,617.0,False
1,1100,65,736.0,False
1,1100,66,796.0,False
1,1100,67,1022.0,False
1,1100,68,1027.0,False
1,1100,69,1421.0,False
1,1100,70,963.0,False
1,1100,71,1023.0,False
1,1100,72,1040.0,False
1,1100,73,781.0,False
1,1100,74,1046.0,False
1,1100,75,248.0,False
1,1100,76,728.0,False
1,1100,77,694.0,False
1,1100,78,1045.0,False
1,1100,79,1030.0,False
1,1100,80,752.0,False
1,1100,81,1004.0,False
1,1100,82,1048.0,False
1,1100,83,980.0,False
1,1100,84,732.0,False
1,1100,85,1039.0,False
1,1100,86,617.0,False
1,1100,87,1580.0,False
1,1100,88,602.0,False
1,1100,89,1058.0,False
1,1100,90,1019.0,False
1,1100,91,769.0,False
1,1100,92,709.0,False
1,1100,93,1020.0,False
1,1100,94,736.0,False
1,1100,95,736.0,False
1,1100,96,972.0,False
1,1100,97,977.0,False
1,1100,98,245.0,False
1,1100,99,1154.0,False
1,1100,100,1034.0,False
1,1200,1,1048.0,False
1,1200,2,1048.0,False
1,1200,3,1048.0,False
1,1200,4,1048.0,False
1,1200,5,1064.0,False
1,1200,6,1048.0,False
1,1200,7,1048.0,False
1,1200,8,1048.0,False
1,1200,9,1043.0,False
1,1200,10,1044.0,False
1,1200,11,1039.0,False
1,1200,12,1048.0,False
1,1200,13,1048.0,False
1,1200,14,1048.0,False
1,1200,15,1048.0,False
1,1200,16,228.0,False
1,1200,17,1048.0,False
1,1200,18,738.0,False
1,1200,19,1048.0,False
1,1200,20,1048.0,False
1,1200,21,1048.0,False
1,1200,22,1048.0,False
